ID,TIMESTAMP,L0013,L0002,L0005,L0008,ZD_P,FD_R,L0014,L0015,L0016,L0018,L0019,L0020,L0039,L0040,L0041,L0042,L0049,L0050,L0070,L0069,L0064,L0052,L0057,L0058,L0059,L0054,L0055,L0056,L0136,L0137,L0138,L0139,L0140,L0141,L0142,L0143,L0144,L0145,L0146,L0147
37654630,1655217785786 ,309.1725,0,153.7326,5.121528,4551.637545,158.854128,94.55,93.5,92.1,54.36,1.95855,1.95855,-388.0205,186.1111,-433.1602,186.6319,3112.703,8.391204,-3521.412,106.45,336.6667,95.2691,139.9137,90.78934,171.6445,42.72569,40.95486,41.07639,1.863426,1.20949,1.579862,59.13194,60,57.96875,132.0199,158.9971,141.6991,2.297454,2.24537,2.280092
37654631,1655217787786 ,312.0659,0,155.4688,5.121528,4594.23418,160.590328,94.55,93.5,92.07,54.33,1.993273,1.993273,-354.167,186.1111,-425.6367,186.6319,3127.749,10.95197,-3517.65,106.45,338.1279,97.3669,144.8353,92.6713,145.6889,42.43055,39.61805,41.85764,1.83449,1.197916,1.574074,60,58.05556,58.88889,133.3326,156.0112,137.5833,2.233796,2.233796,2.291666
37654632,1655217789786 ,308.3044,0,154.6875,5.121528,4538.857377,159.809028,94.55,93.5,92.05,54.33,2.071397,2.071397,-350.4053,186.1111,-444.4443,186.6319,3112.703,8.926505,-3510.128,106.33,340.7581,93.24364,144.4362,76.36108,171.6445,42.08333,41.82292,41.12847,1.840278,1.19213,1.585648,60,60,59.30555,130.5431,157.3383,145.2268,2.262732,2.251158,2.280092
37654633,1655217791786 ,302.662,0,155.5556,5.121528,4455.789964,160.677128,94.57,93.5,92.05,54.33,2.117694,2.117694,-335.3584,185.7639,-429.3984,185.7639,3131.51,10.08391,-3513.889,106.33,342.2193,95.55845,142.441,88.02917,175.9111,42.48264,40.86806,40.92014,1.863426,1.226852,1.579862,59.32292,60,59.56597,131.8558,158.3336,136.7014,2.251158,2.297454,2.297454
37654634,1655217793786 ,311.3426,0,156.1632,5.121528,4583.585757,161.284728,94.57,93.5,92.07,54.33,2.045356,2.045356,-361.6904,185.7639,-425.6367,185.7639,3110.822,10.19965,-3510.128,106.33,342.2193,95.99248,140.5788,92.04398,170.5778,41.875,41.51042,40.95486,1.828704,1.163195,1.585648,59.13194,55.79861,58.36805,131.3635,158.8313,139.3472,2.233796,2.239584,2.280092
37654635,1655217795786 ,306.1342,0,155.4688,5.121528,4506.907692,160.590328,94.55,93.5,92.1,54.36,2.045356,2.045356,-342.8818,185.4167,-444.4443,185.7639,3125.868,12.29745,-3513.889,106.33,340.7581,98.09028,145.1013,94.05139,161.6889,41.4757,40.88542,41.77084,1.898148,1.232638,1.585648,59.18403,59.35764,59.27083,133.0044,158.3336,137.8773,2.274305,2.280092,2.291666
37654636,1655217797786 ,324.3634,0,154.6007,5.121528,4775.277975,159.722228,94.55,93.5,92.07,54.36,2.1148,2.1148,-380.4971,185.7639,-448.2061,185.7639,3099.538,9.31713,-3502.604,106.22,339.5891,92.52025,144.5692,65.82222,170.9333,41.38889,43.26389,40.81597,1.805555,1.168982,1.574074,57.13541,55.06945,58.97569,131.1994,157.67,137.4363,2.268518,2.222222,2.280092
37654637,1655217799786 ,305.2662,0,155.4688,5.121528,4494.128996,160.590328,94.55,93.52,92.1,54.33,2.071397,2.071397,-354.167,185.4167,-444.4443,185.7639,3097.657,9.244791,-3498.843,106.22,336.6667,95.77546,134.8591,88.90741,178.163,42.69097,40.81597,40.22569,1.886574,1.221065,1.545138,57.70834,55.10417,58.68056,131.1994,158.3336,144.1979,2.210648,2.222222,2.274305
37654638,1655217801787 ,300.3472,0,155.1215,5.121528,4421.711478,160.243028,94.57,93.52,92.07,54.33,2.045356,2.045356,-372.9746,184.7222,-436.9209,185.1852,3080.729,9.968171,-3472.512,106.22,339.2969,95.77546,142.9731,93.67499,166.3111,41.05903,41.05903,41.59722,1.840278,1.197916,1.556712,57.8125,54.58333,59.0625,128.5739,159.8266,135.8194,2.251158,2.239584,2.274305
37654639,1655217803787 ,319.8784,0,155.2952,5.121528,4709.249805,160.416728,94.57,93.52,92.07,54.33,2.103226,2.103226,-376.7363,185.4167,-436.9209,185.1852,3090.134,9.43287,-3498.843,106.22,343.3883,97.22222,142.8401,84.89261,165.1259,40.92014,41.85764,41.31944,1.788195,1.15162,1.539352,57.76042,54.80903,58.50694,132.0199,158.4995,143.022,2.24537,2.233796,2.280092
37654640,1655217805785 ,306.713,0,154.4271,5.121528,4515.428786,159.548628,94.57,93.52,92.1,54.33,2.117694,2.117694,-391.7822,184.375,-455.7295,185.1852,3067.563,8.637153,-3491.319,106.22,343.6806,90.78414,142.574,74.98102,171.0519,41.49305,42.11806,41.16319,1.863426,1.232638,1.597222,56.875,54.54861,56.875,131.1994,158.1677,140.3762,2.216435,2.251158,2.280092
37654641,1655217807786 ,319.8784,0,155.5556,5.121528,4709.249805,160.677128,94.57,93.52,92.1,54.36,2.05693,2.05693,-354.167,184.7222,-444.4443,185.1852,3073.206,11.35706,-3483.796,106.1,340.7581,95.8478,130.3366,88.78195,173.8963,43.125,41.77084,40.20833,1.828704,1.197916,1.579862,57.29167,57.01389,58.02083,133.6608,156.6747,131.9977,2.268518,2.262732,2.280092
37654642,1655217809786 ,310.3299,0,154.1667,5.208333,4568.676788,159.375033,94.57,93.52,92.1,54.36,2.074291,2.074291,-335.3584,184.375,-433.1602,185.1852,3110.822,10.41667,-3495.081,106.1,337.2512,97.00521,138.4506,93.92593,165.6,41.42361,40.45139,41.12847,1.782408,1.163195,1.550926,55.64236,56.51042,58.52431,130.379,157.3383,132.8796,2.280092,2.251158,2.274305
37654643,1655217811787 ,316.1169,0,154.4271,5.121528,4653.873002,159.548628,94.57,93.52,92.1,54.33,2.122034,2.122034,-369.2129,184.0278,-433.1602,184.8958,3078.849,8.738426,-3480.035,106.1,335.7899,97.22222,143.2391,80.75232,163.2296,41.23264,41.77084,40.90278,1.863426,1.20949,1.550926,56.94445,60,58.02083,132.0199,158.3336,144.7859,2.262732,2.216435,2.291666
37654644,1655217813787 ,316.6956,0,155.0347,5.121528,4662.392623,160.156228,94.57,93.52,92.07,54.33,2.088759,2.088759,-361.6904,184.375,-414.3516,184.3171,3075.087,8.59375,-3472.512,105.99,335.2054,95.8478,137.5195,90.78934,168.4445,40.55555,42.01389,40.57292,1.811342,1.168982,1.527778,56.9618,59.47916,57.8993,127.9176,159.163,138.0243,2.222222,2.239584,2.280092
37654645,1655217815786 ,303.3854,0,154.6007,5.121528,4466.439859,159.722228,94.6,93.52,92.07,54.33,2.045356,2.045356,-354.167,184.0278,-436.9209,184.3171,3088.252,12.08044,-3483.796,105.99,336.6667,95.05209,130.6027,90.53842,172.5926,41.73611,40.55555,40.79861,1.83449,1.197916,1.556712,57.46528,60,57.91667,131.3635,157.3383,137.1424,2.268518,2.239584,2.297454
37654646,1655217817785 ,315.5382,0,156.3368,5.208333,4645.35338,161.545133,94.6,93.52,92.1,54.36,2.045356,2.045356,-350.4053,184.0278,-436.9209,184.3171,3082.61,11.9213,-3476.273,105.99,340.7581,96.35416,144.9683,92.16943,163.1111,41.5625,40.97222,41.68403,1.840278,1.226852,1.574074,56.66666,60,58.68056,131.8558,157.5042,137.1424,2.24537,2.239584,2.291666
37654647,1655217819786 ,316.6956,0,155.0347,5.121528,4662.392623,160.156228,94.57,93.52,92.12,54.36,2.308666,2.308666,-361.6904,184.0278,-436.9209,184.3171,3080.729,8.998842,-3480.035,105.99,343.6806,96.28183,143.2391,86.14722,169.1556,41.90972,42.20486,40.5382,1.799768,1.140046,1.539352,59.63542,58.00347,58.61111,128.9021,158.0018,144.0509,2.233796,2.216435,2.274305
37654648,1655217821786 ,319.2997,0,155.9028,5.121528,4700.730183,161.024328,94.6,93.55,92.1,54.36,2.135055,2.135055,-361.6904,184.0278,-429.3984,184.3171,3069.444,9.186921,-3464.988,105.87,343.6806,96.49884,140.3128,88.02917,168.6815,42.01389,41.73611,40.625,1.875,1.20949,1.574074,59.61806,57.20486,58.26389,129.2303,158.8313,139.0533,2.297454,2.251158,2.291666
37654649,1655217823786 ,314.9595,0,154.2535,5.121528,4636.833759,159.375028,94.6,93.55,92.1,54.33,2.030888,2.030888,-376.7363,183.6806,-425.6367,184.0278,3071.325,12.13831,-3472.512,105.87,340.7581,94.40104,146.2984,90.16202,169.1556,42.77778,40.97222,41.21528,1.799768,1.145834,1.527778,59.56597,59.87847,59.39236,131.6917,159.8266,136.7014,2.216435,2.1875,2.280092
37654650,1655217825785 ,307.7257,0,155.3819,5.208333,4530.337755,160.590233,94.6,93.55,92.1,54.33,2.088759,2.088759,-372.9746,182.9861,-425.6367,183.7384,3080.729,8.998842,-3476.273,105.87,336.6667,97.00521,141.6429,86.39816,162.2815,41.75347,41.52778,41.38889,1.846065,1.197916,1.556712,59.54861,55.92014,58.88889,133.6608,158.1677,138.6123,2.222222,2.24537,2.291666
37654651,1655217827786 ,325.0868,0,154.1667,5.121528,4785.92787,159.288228,94.62,93.55,92.07,54.33,2.190032,2.190032,-342.8818,183.6806,-436.9209,183.7384,3082.61,9.114584,-3472.512,105.76,334.3287,96.64352,144.1702,71.46805,170.4593,41.82292,42.03125,40.52083,1.846065,1.203704,1.579862,60,55.15625,59.13194,130.379,156.6747,139.0533,2.24537,2.222222,2.291666
37654652,1655217829786 ,314.9595,0,156.25,5.121528,4636.833759,161.371528,94.6,93.55,92.12,54.36,2.188585,2.188585,-361.6904,182.6389,-433.1602,183.7384,3067.563,10.15625,-3472.512,105.76,333.452,95.19676,137.7855,88.40555,170.2222,41.875,42.08333,41.25,1.828704,1.203704,1.556712,60,54.77431,59.02778,130.5431,158.3336,145.2268,2.233796,2.239584,2.291666
37654653,1655217831786 ,320.6018,0,154.9479,5.121528,4719.8997,160.069428,94.6,93.55,92.15,54.36,2.00774,2.00774,-354.167,182.9861,-448.2061,183.7384,3056.278,10.54688,-3457.465,105.76,335.2054,95.41377,142.308,88.90741,167.2593,41.77084,41.00695,41.31944,1.857638,1.19213,1.550926,60,54.87847,57.46528,129.5585,159.9924,136.5544,2.233796,2.24537,2.291666
37654654,1655217833786 ,312.5,0,155.9028,5.208333,4600.625,161.111133,94.6,93.55,92.12,54.36,2.001953,2.001953,-369.2129,182.6389,-433.1602,183.7384,3060.04,11.35706,-3461.227,105.64,336.6667,97.00521,144.1702,86.39816,173.7778,41.33681,40.48611,41.61458,1.828704,1.19213,1.579862,60,56.11111,58.19444,134.6454,158.8313,136.5544,2.251158,2.251158,2.297454
37654655,1655217835786 ,308.8831,0,154.6875,5.121528,4547.376998,159.809028,94.62,93.55,92.1,54.33,2.146629,2.146629,-335.3584,182.6389,-444.4443,182.8704,3071.325,9.100116,-3461.227,105.64,339.5891,95.12442,140.1797,82.00696,173.5407,42.30903,41.70139,40.20833,1.846065,1.203704,1.614584,60,55.45139,56.875,133.3326,157.3383,136.8484,2.24537,2.239584,2.280092
37654656,1655217837787 ,310.3299,0,155.5556,5.208333,4568.676788,160.763933,94.62,93.55,92.1,54.33,2.146629,2.146629,-354.167,182.6389,-455.7295,182.8704,3054.398,10.15625,-3461.227,105.64,339.5891,96.13715,129.5385,91.41669,171.0519,42.46528,40.88542,40.97222,1.869212,1.221065,1.60301,59.63542,59.65278,57.76042,131.6917,156.0112,134.9375,2.268518,2.24537,2.297454
37654657,1655217839786 ,320.7466,0,154.4271,5.121528,4722.031445,159.548628,94.62,93.55,92.12,54.33,2.030888,2.030888,-320.3125,182.2917,-451.9678,182.8704,3060.041,11.38599,-3453.704,105.53,339.2969,94.54572,142.9731,94.67871,165.8371,41.49305,41.77084,41.68403,1.81713,1.197916,1.556712,59.47916,60,57.48264,130.2149,159.6607,139.6412,2.233796,2.210648,2.297454
37654658,1655217841786 ,321.7592,0,156.4236,5.208333,4736.938942,161.631933,94.62,93.55,92.15,54.36,2.067057,2.067057,-354.167,182.2917,-448.2061,182.8704,3050.637,9.346065,-3457.465,105.53,340.7581,96.13715,141.1109,81.5051,174.6074,42.01389,40.92014,40.13889,1.886574,1.221065,1.585648,57.23959,60,57.96875,132.8403,157.3383,134.4965,2.280092,2.274305,2.297454
37654659,1655217843786 ,309.1725,0,154.6875,5.208333,4551.637545,159.895833,94.62,93.57,92.15,54.36,2.175564,2.175564,-350.4053,181.9444,-451.9678,182.581,3052.518,9.505209,-3453.704,105.53,340.1736,95.8478,140.5788,88.90741,172.5926,41.75347,41.92708,41.16319,1.805555,1.197916,1.568288,57.27431,59.49653,58.40278,132.8403,158.1677,132.2917,2.297454,2.274305,2.297454
37654660,1655217845786 ,313.9467,0,155.816,5.208333,4621.923317,161.024333,94.62,93.57,92.12,54.33,2.001953,2.001953,-342.8818,181.9444,-425.6367,182.2917,3076.967,8.59375,-3457.465,105.41,339.2969,95.8478,131.0017,90.53842,168.8,41.9618,41.30209,40.625,1.857638,1.20949,1.568288,58.8368,57.8993,57.62153,133.3326,158.9971,132.8796,2.268518,2.24537,2.291666
37654661,1655217847786 ,319.7338,0,154.1667,5.208333,4707.121004,159.375033,94.65,93.57,92.12,54.33,2.016421,2.016421,-350.4053,181.9444,-436.9209,182.2917,3060.041,12.36979,-3453.704,105.41,339.2969,95.77546,145.5004,90.91483,160.3852,40.83334,41.78819,42.44792,1.869212,1.197916,1.574074,57.44792,60,58.28125,132.6762,155.8453,134.2025,2.239584,2.251158,2.291666
37654662,1655217849786 ,321.1805,0,155.2952,5.208333,4728.419321,160.503533,94.65,93.57,92.12,54.36,2.146629,2.146629,-350.4053,181.25,-451.9678,182.581,3043.113,10.4022,-3453.704,105.41,339.5891,93.96701,144.1702,81.37961,170.5778,40.43403,41.00695,40.5382,1.828704,1.20949,1.556712,56.70139,59.75695,58.3507,131.0353,157.5042,140.5232,2.251158,2.239584,2.291666
37654663,1655217851786 ,313.2234,0,154.6007,5.121528,4611.274895,159.722228,94.65,93.57,92.15,54.36,1.99906,1.99906,-324.0742,181.25,-425.6367,182.581,3060.041,7.826968,-3442.419,105.3,340.4659,94.3287,139.2487,89.28378,171.0519,41.94445,39.75694,40.79861,1.857638,1.221065,1.568288,56.57986,58.4375,58.66319,131.0353,158.8313,137.5833,2.233796,2.274305,2.291666
37654664,1655217853785 ,311.9213,0,155.3819,5.121528,4592.105379,160.503428,94.62,93.57,92.17,54.36,1.984592,1.984592,-369.2129,181.9444,-451.9678,182.2917,3037.471,10.61921,-3446.181,105.3,340.7581,95.92014,140.1797,90.03656,173.8963,42.04861,41.68403,41.05903,1.828704,1.20949,1.579862,56.97917,54.32291,58.15972,132.184,157.3383,139.7882,2.262732,2.233796,2.280092
37654665,1655217855787 ,326.9676,0,155.2952,5.208333,4813.617007,160.503533,94.62,93.6,92.15,54.33,1.95855,1.95855,-350.4053,181.25,-429.3984,182.0023,3037.47,11.27026,-3427.372,105.3,340.7581,97.07755,141.2439,93.42407,159.0815,41.5625,41.31944,40.95486,1.83449,1.20949,1.574074,56.89236,54.18403,58.62847,133.6608,156.8406,136.8484,2.297454,2.24537,2.291666
37654666,1655217857786 ,315.3935,0,156.4236,5.121528,4643.223107,161.545128,94.65,93.57,92.12,54.33,2.088759,2.088759,-369.2129,180.9028,-425.6367,182.0023,3037.471,8.304399,-3434.896,105.18,339.2969,93.82233,144.8353,79.49768,172.237,41.77084,42.51736,40.45139,1.898148,1.203704,1.608796,57.32639,55.10417,59.67014,130.2149,158.0018,137.8773,2.268518,2.280092,2.297454
37654667,1655217859786 ,319.1551,0,153.3854,5.121528,4698.601382,158.506928,94.65,93.57,92.15,54.33,2.001953,2.001953,-350.4053,180.9028,-474.5371,182.0023,3029.948,8.781829,-3442.419,105.18,339.2969,96.20949,136.8544,88.65646,175.5556,43.21181,41.75347,41.21528,1.788195,1.163195,1.527778,56.89236,54.58333,58.22917,132.8403,158.3336,138.0243,2.204862,2.216435,2.274305
37654668,1655217861786 ,332.8993,0,155.5556,5.121528,4900.943495,160.677128,94.67,93.6,92.15,54.36,1.925275,1.925275,-361.6904,180.9028,-467.0137,182.0023,3024.305,9.360533,-3427.372,105.18,339.2969,95.41377,141.2439,88.40555,162.8741,41.68403,40.90278,40.34722,1.83449,1.203704,1.568288,55.97222,54.6875,59.14931,129.5585,158.0018,136.8484,2.262732,2.222222,2.274305
37654669,1655217863786 ,310.1852,0,154.8611,5.121528,4566.546514,159.982628,94.65,93.6,92.15,54.33,2.048249,2.048249,-361.6904,180.9028,-433.1602,182.0023,3043.113,9.273726,-3434.896,105.07,339.2969,97.58392,145.2343,90.53842,171.1704,40.98958,41.57986,41.18056,1.857638,1.203704,1.556712,57.15278,56.11111,58.36805,134.153,158.0018,153.0174,2.24537,2.222222,2.274305
37654670,1655217865786 ,315.2488,0,155.0347,5.121528,4641.092834,160.156228,94.65,93.6,92.17,54.36,2.088759,2.088759,-361.6904,180.5556,-429.3984,182.0023,3035.59,7.899305,-3446.181,105.07,338.1279,93.60532,142.574,72.9736,168.0889,41.49305,41.30209,40.22569,1.811342,1.140046,1.545138,59.375,57.04861,59.01041,132.6762,158.8313,135.0845,2.193288,2.216435,2.262732
37654671,1655217867786 ,326.0995,0,155.9896,5.208333,4800.836839,161.197933,94.65,93.6,92.17,54.36,2.074291,2.074291,-361.6904,180.5556,-429.3984,181.4236,3022.424,10.57581,-3419.85,105.07,336.6667,95.41377,134.8591,91.2912,173.1852,42.25694,40.71181,40.34722,1.83449,1.180555,1.539352,59.46181,60,58.19444,132.6762,157.3383,131.7037,2.233796,2.210648,2.268518
37654672,1655217869786 ,322.1933,0,155.5556,5.208333,4743.329763,160.763933,94.65,93.6,92.15,54.33,1.90068,1.90068,-388.0205,180.9028,-451.9678,181.4236,2997.975,10.34433,-3419.85,104.95,336.6667,95.63079,139.2487,89.53473,168.4445,41.66666,41.04167,41.35417,1.811342,1.168982,1.527778,59.35764,59.375,56.77084,130.379,157.3383,138.0243,2.210648,2.233796,2.262732
37654673,1655217871786 ,313.2234,0,154.4271,5.121528,4611.274895,159.548628,94.67,93.6,92.15,54.33,1.95855,1.95855,-354.167,180.5556,-470.7754,181.4236,3011.14,10.4022,-3423.611,104.95,336.6667,97.00521,134.1941,89.40924,169.9852,41.31944,40.81597,40.92014,1.81713,1.226852,1.568288,59.27083,59.18403,57.06597,132.0199,158.8313,137.1424,2.24537,2.251158,2.274305
37654674,1655217873786 ,324.3634,0,155.3819,5.121528,4775.277975,160.503428,94.67,93.6,92.17,54.36,2.062717,2.062717,-342.8818,180.5556,-455.7295,181.4236,3035.59,7.595486,-3434.896,104.84,339.2969,91.94155,145.6334,87.52731,169.7482,40.625,41.68403,40.60764,1.863426,1.174768,1.539352,60,57.55208,56.97917,131.6917,158.4995,136.1134,2.210648,2.193288,2.268518
37654675,1655217875786 ,312.5,0,154.6875,5.121528,4600.625,159.809028,94.67,93.6,92.17,54.36,1.955657,1.955657,-380.4971,180.2083,-455.7295,181.4236,3011.14,8.391204,-3434.896,104.84,340.7581,96.13715,128.2084,88.65646,172.5926,41.31944,41.875,40.36459,1.770834,1.174768,1.539352,60,59.72222,58.26389,133.3326,156.343,133.9085,2.216435,2.222222,2.262732
37654676,1655217877786 ,321.3253,0,155.3819,5.208333,4730.551067,160.590233,94.67,93.62,92.17,54.36,1.973018,1.973018,-361.6904,180.2083,-451.9678,181.4236,3009.259,8.781829,-3423.611,104.84,340.7581,96.93288,138.9826,94.55325,164.5333,41.38889,40.95486,41.68403,1.863426,1.174768,1.556712,60,60,57.91667,132.8403,156.5089,138.1713,2.239584,2.239584,2.274305
37654677,1655217879787 ,313.9467,0,155.7292,5.121528,4621.923317,160.850728,94.67,93.62,92.17,54.33,2.030888,2.030888,-376.7363,180.5556,-444.4443,181.1342,3028.066,9.215857,-3434.896,104.73,342.2193,97.00521,139.7807,86.39816,165.8371,41.9618,41.04167,40.5382,1.828704,1.197916,1.545138,59.84375,54.1493,58.10764,130.0508,158.4995,141.9931,2.262732,2.239584,2.274305
37654678,1655217881787 ,312.6447,0,155.3819,5.121528,4602.755273,160.503428,94.67,93.6,92.15,54.36,2.161097,2.161097,-342.8818,180.2083,-433.1602,180.8449,3035.59,11.35706,-3423.611,104.73,343.6806,95.41377,137.9185,88.40555,168.0889,41.75347,40.98958,40.65972,1.805555,1.174768,1.539352,59.65278,54.375,57.65625,128.738,164.1396,143.7569,2.24537,2.233796,2.274305
37654679,1655217883786 ,315.3935,0,155.1215,5.121528,4643.223107,160.243028,94.67,93.62,92.17,54.36,2.036675,2.036675,-372.9746,180.2083,-425.6367,180.8449,3050.636,10.3588,-3434.896,104.61,343.9728,94.83508,143.6382,88.90741,170.8148,41.82292,41.21528,40.88542,1.875,1.20949,1.597222,58.95833,54.09722,58.76736,134.153,154.85,128.029,2.24537,2.262732,2.280092
37654680,1655217885785 ,329.8611,0,155.4688,5.121528,4856.215114,160.590328,94.7,93.62,92.2,54.36,1.923828,1.923828,-372.9746,179.5139,-444.4443,180.8449,2996.093,9.997107,-3404.803,104.61,344.8495,96.86053,142.441,88.90741,157.1852,42.08333,40.45139,40.83334,1.788195,1.163195,1.539352,56.89236,53.85416,58.24653,134.153,154.3524,136.7014,2.268518,2.239584,2.274305
37654681,1655217887786 ,323.3507,0,154.6875,5.121528,4760.369005,159.809028,94.67,93.62,92.2,54.36,2.030888,2.030888,-342.8818,179.5139,-429.3984,180.8449,3024.306,8.883101,-3416.088,104.61,344.8495,96.35416,140.3128,76.36108,171.1704,41.85764,41.26736,39.93056,1.840278,1.197916,1.550926,56.61458,54.34028,58.61111,131.8558,154.1864,138.9063,2.297454,2.239584,2.268518
37654682,1655217889786 ,311.7766,0,154.6875,5.208333,4589.975105,159.895833,94.67,93.65,92.2,54.36,2.074291,2.074291,-357.9277,180.2083,-448.2061,180.8449,3013.021,10.01157,-3427.372,104.5,344.8495,95.77546,143.6382,88.78195,171.1704,41.40625,42.08333,40.64236,1.869212,1.203704,1.60301,55.88542,57.96875,58.3507,130.0508,156.6747,135.0845,2.216435,2.24537,2.280092
37654683,1655217891786 ,320.7466,0,155.4688,5.121528,4722.031445,160.590328,94.7,93.65,92.17,54.33,1.90068,1.90068,-339.1211,179.5139,-448.2061,180.5556,3026.186,10.48901,-3427.372,104.5,343.6806,94.3287,142.175,86.14722,165.6,40.13889,40.69444,41.14583,1.83449,1.174768,1.585648,56.18056,58.61111,58.40278,133.0044,155.6794,140.2292,2.262732,2.24537,2.274305
37654684,1655217893786 ,314.6701,0,155.3819,5.208333,4632.573212,160.590233,94.73,93.62,92.17,54.33,2.001953,2.001953,-361.6904,180.2083,-455.7295,180.5556,3024.305,10.25752,-3434.896,104.38,342.2193,97.65625,138.4506,90.28751,166.3111,41.5625,40.98958,41.21528,1.886574,1.19213,1.579862,56.92708,60,58.52431,133.6608,153.357,145.2268,2.297454,2.24537,2.280092
37654685,1655217895785 ,316.4063,0,155.2952,5.121528,4658.133549,160.416728,94.73,93.65,92.17,54.33,2.077184,2.077184,-354.167,179.5139,-467.0137,179.9769,3016.782,8.333334,-3434.896,104.38,342.5116,95.55845,146.4315,74.47919,168.6815,41.42361,40.01736,40.0868,1.788195,1.140046,1.527778,56.68403,59.30555,58.68056,127.5894,155.0159,138.6123,2.233796,2.210648,2.274305
37654686,1655217897787 ,314.0914,0,155.2952,5.121528,4624.053591,160.416728,94.7,93.65,92.22,54.36,2.025101,2.025101,-357.9277,179.5139,-474.5371,179.9769,3016.782,10.01157,-3434.896,104.38,343.6806,95.92014,130.6027,92.79675,173.1852,41.59722,40.97222,40.78125,1.811342,1.19213,1.579862,56.92708,59.87847,58.10764,132.5121,156.343,142.434,2.274305,2.280092,2.274305
37654687,1655217899785 ,327.1122,0,155.0347,5.121528,4815.745808,160.156228,94.7,93.65,92.22,54.36,1.95855,1.95855,-354.167,179.5139,-455.7295,179.9769,3022.424,11.14005,-3419.85,104.27,342.2193,94.40104,144.4362,89.53473,163.9408,40.97222,41.4757,41.23264,1.886574,1.197916,1.574074,55.71181,59.89583,58.17709,131.3635,156.6747,139.4942,2.239584,2.268518,2.280092
37654688,1655217901785 ,318.8658,0,154.4271,5.121528,4694.342308,159.548628,94.7,93.65,92.22,54.36,2.103226,2.103226,-350.4053,179.5139,-455.7295,179.9769,3031.828,9.837963,-3434.896,104.27,342.2193,97.00521,137.2534,86.27267,175.5556,41.14583,41.78819,40.27778,1.799768,1.145834,1.539352,58.75,60,56.40625,132.6762,155.0159,138.9063,2.204862,2.216435,2.268518
37654689,1655217903785 ,306.1342,0,156.1632,5.121528,4506.907692,161.284728,94.73,93.65,92.2,54.33,2.030888,2.030888,-357.9277,179.5139,-444.4443,179.9769,3029.948,9.548612,-3423.611,104.15,343.6806,96.71586,141.909,83.88889,169.6296,42.29167,41.64931,40.5382,1.875,1.203704,1.568288,58.97569,59.21875,57.88195,131.6917,154.85,139.6412,2.262732,2.24537,2.280092
37654690,1655217905786 ,316.985,0,155.4688,5.121528,4666.65317,160.590328,94.73,93.65,92.2,54.36,2.064164,2.064164,-339.1211,179.1667,-433.1602,179.6875,3039.352,11.28472,-3442.419,104.15,344.8495,95.63079,136.8544,90.03656,168.6815,41.85764,41.14583,40.43403,1.857638,1.197916,1.579862,59.47916,55.625,57.48264,132.8403,153.357,144.0509,2.210648,2.24537,2.280092
37654691,1655217907786 ,321.3253,0,155.5556,5.121528,4730.551067,160.677128,94.75,93.67,92.22,54.36,1.973018,1.973018,-342.8818,179.1667,-418.1133,179.6875,3058.16,11.05324,-3434.896,104.04,344.8495,95.63079,137.9185,94.30234,164.6519,41.31944,40.64236,41.40625,1.788195,1.145834,1.539352,59.18403,58.71528,57.56944,130.0508,155.8453,140.3762,2.216435,2.204862,2.274305
37654692,1655217909786 ,316.8403,0,154.2535,5.121528,4664.522897,159.375028,94.73,93.67,92.22,54.36,2.175564,2.175564,-350.4053,179.1667,-433.1602,179.6875,3043.113,9.403935,-3438.657,104.04,343.6806,96.93288,143.5051,80.75232,166.1926,41.66666,41.26736,40.17361,1.83449,1.197916,1.568288,60,59.2882,58.40278,132.6762,155.6794,141.9931,2.193288,2.222222,2.274305
37654693,1655217911787 ,316.985,0,155.2952,5.121528,4666.65317,160.416728,94.73,93.67,92.25,54.36,2.016421,2.016421,-342.8818,179.1667,-425.6367,179.6875,3050.636,8.53588,-3434.896,104.04,342.2193,96.28183,137.9185,87.52731,168.0889,42.88195,41.94445,40.39931,1.799768,1.15162,1.550926,60,53.94097,57.74306,132.8403,155.6794,139.4942,2.233796,2.204862,2.274305
37654694,1655217913786 ,314.0914,0,155.3819,5.121528,4624.053591,160.503428,94.75,93.67,92.22,54.36,1.944083,1.944083,-335.3584,179.1667,-429.3984,179.6875,3052.517,8.854166,-3434.896,103.92,343.3883,95.41377,134.1941,90.91483,172.1185,42.51736,41.30209,40.71181,1.846065,1.203704,1.568288,58.69792,56.42361,57.70834,133.4967,152.6935,143.904,2.222222,2.24537,2.274305
37654695,1655217915786 ,318.287,0,155.816,5.121528,4685.821214,160.937528,94.75,93.67,92.22,54.36,1.962891,1.962891,-342.8818,178.8194,-418.1133,179.6875,3054.398,11.95023,-3434.896,103.92,344.8495,97.00521,142.308,93.67499,155.1704,41.33681,41.07639,41.875,1.828704,1.180555,1.556712,58.4375,54.6007,59.27083,130.2149,154.1864,138.9063,2.222222,2.216435,2.280092
37654696,1655217917786 ,308.8831,0,155.3819,5.121528,4547.376998,160.503428,94.75,93.67,92.22,54.36,2.091652,2.091652,-342.8818,178.8194,-429.3984,179.3981,3056.279,9.100116,-3442.419,103.81,349.2332,95.48611,143.2391,79.62314,172,41.64931,41.57986,40.01736,1.83449,1.163195,1.545138,58.68056,55.05208,59.2882,131.6917,156.8406,141.5521,2.216435,2.193288,2.280092
